Time (sec), Accel X (m/s^2), Accel Y (m/s^2), Accel Z (m/s^2), Gyro X (rad/s), Gyro Y (rad/s), Gyro Z (rad/s), Mag X (μT), Mag Y (μT), Mag Z (μT), Quat X, Quat Y, Quat Z, Quat W, Roll (deg), Pitch (deg), Yaw (deg), Δdistance (m), ΔYaw (rad), ΔX (m), ΔY (m)
34.858,0.177646,0.0983537,-9.48001,-0.00224917,0.000612132,-0.000753488,-1.87175E-05,2.57626E-05,1.24676E-05,0.449012,0.89328,0.0208081,-0.00264767,178.005,358.658,126.65,0,0,0,0
34.8838,0.124832,0.061757,-9.50585,0.000411676,7.98721E-05,-0.000221066,-1.85767E-05,2.52962E-05,1.23868E-05,0.449239,0.893178,0.0202463,-0.00275841,178.069,358.675,126.621,0,0,0,0
34.91,0.144037,0.146387,-9.49176,0.00307156,0.00114395,0.00297096,-1.84865E-05,2.49978E-05,0.000012335,0.449455,0.89308,0.01977,-0.00282347,178.121,358.693,126.593,0,0,0,0
34.9363,0.163242,0.242453,-9.48236,0.00307076,7.97696E-05,0.00243819,-0.000018417,2.53339E-05,1.23066E-05,0.449817,0.892903,0.019525,-0.00282601,178.147,358.704,126.546,0,0,0,0
34.9658,0.170444,0.180696,-9.49881,-0.00225007,0.00114377,-0.000754599,-1.82786E-05,0.000024652,1.26107E-05,0.450247,0.892692,0.0192626,-0.00283729,178.175,358.716,126.49,0,0,0,0
34.9926,0.165643,0.105216,-9.5082,-0.00224952,0.000611577,-0.0012864,-1.82899E-05,2.48491E-05,1.24807E-05,0.450416,0.892614,0.0189118,-0.00291793,178.215,358.725,126.468,0,0,0,0
35.0192,0.158441,0.0777681,-9.527,0.000411069,-0.000452476,0.00190588,-1.80335E-05,0.000024981,1.24034E-05,0.450721,0.89247,0.0184394,-0.00301921,178.269,358.739,126.429,0,0,0,0
35.0488,0.160842,0.178409,-9.49176,0.00253873,-0.000984551,0.000308856,-1.78031E-05,2.54528E-05,1.23395E-05,0.451546,0.892062,0.0179534,-0.00312316,178.326,358.752,126.323,0,0,0,0
35.0744,0.177646,0.231017,-9.48001,-0.000654044,-0.000452461,0.000840958,-1.82387E-05,0.000025621,0.000012551,0.452047,0.89181,0.0178462,-0.00309164,178.336,358.76,126.258,0,0,0,0
35.1003,0.160842,0.196707,-9.5317,-0.001186,0.00167572,0.00084082,-1.80007E-05,2.54751E-05,1.24484E-05,0.452538,0.891564,0.0176974,-0.00310061,178.352,358.765,126.195,0,0,0,0
35.1271,0.165643,0.0983537,-9.5223,-0.00118571,0.0011432,0.000308633,-1.78589E-05,2.51163E-05,1.21329E-05,0.452944,0.891363,0.0174187,-0.00317157,178.385,358.772,126.143,0,0,0,0
35.156,0.15604,0.116652,-9.5082,0.00094272,0.000610864,0.00084025,-1.82213E-05,2.49463E-05,1.26575E-05,0.453283,0.8912,0.0169213,-0.0033097,178.443,358.783,126.099,0,0,0,0
35.1833,0.189649,0.19442,-9.49881,0.00253845,-0.0009853,0.000839986,-1.79954E-05,2.47797E-05,1.25142E-05,0.453506,0.89109,0.0167279,-0.0033563,178.466,358.788,126.07,0,0,0,0
35.2193,0.175245,0.210431,-9.48706,0.000941768,0.00114254,0.000307824,-1.85125E-05,0.000024974,1.20418E-05,0.453641,0.891024,0.0165778,-0.00337696,178.482,358.793,126.053,0,0,0,0
35.2591,0.160842,0.1441,-9.5129,-0.00171864,0.00061035,0.000307687,-1.84395E-05,2.50551E-05,1.21166E-05,0.453704,0.890995,0.01639,-0.0034063,178.503,358.8,126.044,0,0,0,0
35.305,0.180047,0.141812,-9.50585,0.00200608,-0.000454171,0.00190374,-0.000019218,2.55532E-05,1.21798E-05,0.453557,0.891079,0.0158547,-0.0035456,178.565,358.814,126.063,0,0,0,0
35.3391,0.175245,0.215006,-9.49881,0.000941209,7.82255E-05,0.000838988,-1.90991E-05,2.53407E-05,1.30229E-05,0.453375,0.891176,0.0155756,-0.00356775,178.594,358.826,126.086,0,0,0,0
35.3657,0.175245,0.153249,-9.49176,0.000408934,0.000610257,-0.000757299,-1.90647E-05,2.52895E-05,1.34808E-05,0.45327,0.891233,0.0154276,-0.00358967,178.61,358.832,126.1,0,0,0,0
35.3966,0.151239,0.123514,-9.51995,0.000941092,-0.000453807,0.000306878,-1.88374E-05,2.55984E-05,1.27425E-05,0.453356,0.891193,0.0151333,-0.00366548,178.645,358.839,126.088,0,0,0,0
35.4232,0.163242,0.123514,-9.5035,0.00147311,-0.000453699,0.00190275,-1.86488E-05,2.51931E-05,1.28101E-05,0.453405,0.891172,0.0148947,-0.00371298,178.671,358.847,126.082,0,0,0,0
35.4494,0.180047,0.176122,-9.5082,0.00147294,0.00114236,0.000838328,-1.85222E-05,2.51972E-05,1.28557E-05,0.453508,0.891122,0.0147822,-0.00375754,178.685,358.848,126.068,0,0,0,0
35.4757,0.168043,0.196707,-9.49881,0.000408364,7.81827E-05,0.000838127,-1.84445E-05,2.54596E-05,1.23925E-05,0.453714,0.891018,0.0147025,-0.00373692,178.693,358.854,126.042,0,0,0,0
35.5052,0.160842,0.130376,-9.50585,-0.000123704,-0.000453958,0.000837758,-1.87299E-05,2.53272E-05,1.26502E-05,0.453842,0.890956,0.0144981,-0.00376415,178.715,358.862,126.025,0,0,0,0
35.5366,0.15604,0.13495,-9.48001,-0.000123611,7.81994E-05,0.00136954,-0.000018582,0.000025541,1.20136E-05,0.453968,0.890895,0.0143291,-0.00377694,178.733,358.869,126.009,0,0,0,0
35.5674,0.163242,0.150962,-9.49881,0.00253642,0.00114214,0.00190135,-1.86199E-05,2.55384E-05,1.18791E-05,0.454191,0.890785,0.01409,-0.00384474,178.762,358.874,125.98,0,0,0,0
35.5938,0.15604,0.171547,-9.52935,-0.000124114,0.000609946,0.000304874,-1.85083E-05,2.54163E-05,1.20125E-05,0.454328,0.890716,0.0140027,-0.00383946,178.77,358.879,125.962,0,0,0,0
35.6229,0.168043,0.160111,-9.52465,-0.000656119,0.000609726,0.000836812,-1.84115E-05,2.53104E-05,1.21282E-05,0.454542,0.890609,0.0138784,-0.00386525,178.785,358.883,125.935,0,0,0,0
35.6497,0.172845,0.139525,-9.49176,0.000408011,-0.000986565,0.000836805,-0.000018649,2.49992E-05,1.19163E-05,0.454508,0.890628,0.0137743,-0.00388736,178.796,358.886,125.939,0,0,0,0
35.6758,0.168043,0.141812,-9.50585,0.000407977,-0.000454472,0.00030468,-1.85328E-05,2.48077E-05,0.000012034,0.454412,0.890679,0.0136395,-0.00392972,178.812,358.889,125.951,0,0,0,0
35.702,0.160842,0.16926,-9.49411,0.000939863,0.000609608,0.000836655,-1.84467E-05,2.52122E-05,0.000012114,0.454459,0.890656,0.0135339,-0.00392507,178.823,358.895,125.945,0,0,0,0
35.731,0.187248,0.157823,-9.49646,0.000407476,7.73408E-05,-0.000759598,-1.84444E-05,2.52045E-05,1.21787E-05,0.454511,0.890631,0.0134269,-0.00394336,178.835,358.898,125.939,0,0,0,0
35.7611,0.146438,0.157823,-9.49176,0.000939427,0.00167347,0.00136872,-1.86445E-05,0.000025464,1.26955E-05,0.454599,0.890587,0.0133598,-0.00393717,178.841,358.902,125.927,0,0,0,0
35.792,0.163242,0.1441,-9.51995,0.00147133,0.000609089,0.000836302,-1.84767E-05,2.49826E-05,1.31454E-05,0.454641,0.890568,0.0132062,-0.00397434,178.859,358.906,125.922,0,0,0,0
35.8192,0.158441,0.141812,-9.49411,-0.00012498,0.00220515,0.00136796,-1.86882E-05,2.53127E-05,1.20773E-05,0.454649,0.890566,0.0130993,-0.0039938,178.871,358.91,125.921,0,0,0,0
35.8457,0.165643,0.1441,-9.527,-0.000125013,0.00114052,0.000835642,-1.80214E-05,2.50238E-05,1.26435E-05,0.454825,0.890477,0.0130216,-0.00403102,178.881,358.91,125.898,0,0,0,0
35.8749,0.163242,0.155536,-9.47766,0.000406953,-0.000987828,0.000835534,-1.78026E-05,2.50545E-05,1.26565E-05,0.455215,0.890278,0.0129502,-0.00400004,178.887,358.916,125.848,0,0,0,0
35.9007,0.168043,0.1441,-9.55049,-0.000125065,0.00114048,0.000835333,-1.79911E-05,2.48431E-05,1.25077E-05,0.455406,0.890182,0.0128848,-0.00401408,178.895,358.918,125.823,0,0,0,0
35.9264,0.160842,0.141812,-9.49881,-0.000125227,0.00060828,-0.000228904,-1.86167E-05,2.54885E-05,1.26552E-05,0.455482,0.890144,0.0127974,-0.00402734,178.905,358.921,125.813,0,0,0,0
35.9535,0.15604,0.155536,-9.5082,0.00147089,0.000608198,-0.000228785,-1.84912E-05,2.56517E-05,1.30063E-05,0.455627,0.890071,0.0127272,-0.0040297,178.912,358.924,125.794,0,0,0,0
35.983,0.177646,0.157823,-9.51525,0.00147068,7.59941E-05,-0.000760879,-1.76738E-05,2.58066E-05,1.29914E-05,0.456344,0.889704,0.0126688,-0.00403647,178.919,358.926,125.702,0,0,0,0
36.0081,0.170444,0.166973,-9.5129,-0.000125634,0.00060809,0.000303335,-1.78982E-05,2.55898E-05,1.29718E-05,0.456792,0.889474,0.0126584,-0.00403875,178.921,358.926,125.644,0,0,0,0
36.0346,0.158441,0.1441,-9.50115,-0.000657523,7.58301E-05,0.00136742,-1.80347E-05,2.59763E-05,1.27165E-05,0.457214,0.889258,0.0126107,-0.00402627,178.926,358.929,125.59,0,0,0,0
36.0622,0.168043,0.146387,-9.49176,0.000938589,0.000607798,-0.000761162,-1.86564E-05,2.56867E-05,1.27841E-05,0.457343,0.889193,0.0125384,-0.00405644,178.935,358.93,125.573,0,0,0,0
36.0908,0.189649,0.157823,-9.50585,0.00093825,7.56569E-05,0.000302888,-1.81306E-05,2.53114E-05,1.26673E-05,0.457576,0.889073,0.0124938,-0.00410847,178.942,358.926,125.543,0,0,0,0
36.1178,0.182447,0.171547,-9.51055,0.00147014,7.56383E-05,0.00189877,-1.81847E-05,2.55365E-05,1.27667E-05,0.457787,0.888965,0.0124654,-0.00411248,178.946,358.927,125.516,0,0,0,0
36.1447,0.168043,0.16926,-9.49646,0.000937926,-0.000988476,0.000834219,-1.82264E-05,2.51553E-05,0.000013073,0.457887,0.888914,0.0124427,-0.00410251,178.948,358.929,125.503,0,0,0,0
36.17,0.163242,0.171547,-9.51055,-0.000126271,0.0011397,0.000834145,-1.79824E-05,2.54424E-05,1.30322E-05,0.458094,0.888808,0.0124172,-0.00409133,178.95,358.931,125.476,0,0,0,0
36.1983,0.15364,0.139525,-9.50115,0.000405695,0.00113974,0.000301983,-1.81422E-05,2.53238E-05,1.26503E-05,0.458313,0.888696,0.0123034,-0.00408545,178.961,358.938,125.448,0,0,0,0
36.2254,0.163242,0.16926,-9.48471,-0.000126451,0.000607541,0.000301845,-0.000018198,2.52808E-05,1.27534E-05,0.458406,0.888649,0.0122714,-0.00408948,178.965,358.939,125.436,0,0,0,0
36.2509,0.196851,0.164685,-9.48706,0.000937484,7.54092E-05,0.000301771,-1.79864E-05,2.47303E-05,1.25732E-05,0.458429,0.888637,0.0122608,-0.00411142,178.967,358.937,125.433,0,0,0,0
36.2768,0.172845,0.164685,-9.48941,0.000937257,0.0011393,0.000833683,-1.81028E-05,2.48991E-05,1.24567E-05,0.458432,0.888636,0.0122426,-0.00413754,178.97,358.935,125.433,0,0,0,0
36.3034,0.165643,0.150962,-9.46591,-0.000126939,0.00113909,0.000833418,-1.84423E-05,2.47396E-05,1.26214E-05,0.458271,0.888719,0.0122259,-0.00413768,178.972,358.937,125.453,0,0,0,0
36.3333,0.177646,0.148674,-9.50115,-0.000659326,7.47051E-05,-0.000230856,-1.86492E-05,2.46008E-05,1.24309E-05,0.457834,0.888945,0.0121483,-0.00417765,178.981,358.937,125.51,0,0,0,0
36.3604,0.182447,0.1441,-9.5082,0.000404866,0.000606544,0.00136541,-1.87861E-05,2.48123E-05,1.26072E-05,0.457508,0.889113,0.012115,-0.00421633,178.986,358.935,125.552,0,0,0,0
36.3853,0.19205,0.166973,-9.5129,-0.000127152,0.000606334,0.000300985,-1.83439E-05,2.54827E-05,1.22416E-05,0.457538,0.889097,0.0121179,-0.00425326,178.988,358.931,125.548,0,0,0,0
36.4152,0.170444,0.141812,-9.49881,0.000936607,7.41947E-05,-0.00023124,-1.90232E-05,0.000025336,1.32357E-05,0.457334,0.889203,0.0120583,-0.00430531,178.997,358.929,125.574,0,0,0,0
36.4424,0.168043,0.148674,-9.5035,0.00040446,0.000606097,-0.000763234,-1.87514E-05,2.55541E-05,1.33779E-05,0.457247,0.889248,0.0120349,-0.00430427,178.999,358.931,125.585,0,0,0,0
36.4687,0.160842,0.160111,-9.46826,-0.000127623,0.000606081,0.000832841,-1.88456E-05,2.56859E-05,1.32156E-05,0.45722,0.889262,0.0120063,-0.00429725,179.001,358.933,125.589,0,0,0,0
36.4944,0.165643,0.157823,-9.50115,0.00200047,-0.000458162,0.000300717,-1.89163E-05,2.55048E-05,0.000012862,0.457114,0.889317,0.0119723,-0.0043068,179.005,358.934,125.602,0,0,0,0
36.5337,0.177646,0.160111,-9.49411,-0.000128124,0.000605974,-0.000231314,-1.85162E-05,2.56232E-05,0.000012815,0.457163,0.889293,0.0119374,-0.00430184,179.009,358.936,125.596,0,0,0,0
36.5633,0.163242,0.139525,-9.47766,0.000936083,0.000605691,0.00136472,-1.83996E-05,2.61308E-05,1.25455E-05,0.457534,0.889102,0.0119121,-0.00431146,179.012,358.936,125.548,0,0,0,0
36.59,0.182447,0.157823,-9.49881,0.00146784,-0.000990599,0.0018965,-1.86251E-05,2.60532E-05,1.24355E-05,0.45774,0.888996,0.0118754,-0.0043478,179.018,358.934,125.522,0,0,0,0
36.6192,0.189649,0.148674,-9.50585,0.000935519,7.35335E-05,0.00136403,-1.86361E-05,2.60642E-05,1.20975E-05,0.457975,0.888876,0.0118379,-0.00439284,179.025,358.931,125.491,0,0,0,0
36.6445,0.19445,0.162398,-9.52465,0.000403244,7.34515E-05,-0.00023238,-1.85304E-05,2.52258E-05,1.21476E-05,0.457955,0.888885,0.0118362,-0.00444619,179.027,358.926,125.494,0,0,0,0
36.6706,0.158441,0.150962,-9.5129,0.000935258,0.000605611,-0.00129642,-1.87088E-05,2.54739E-05,1.21808E-05,0.457856,0.888937,0.0117997,-0.00442508,179.03,358.93,125.507,0,0,0,0
36.6972,0.182447,0.146387,-9.53405,0.000403048,0.000073608,0.000299845,-1.85698E-05,2.53732E-05,1.19582E-05,0.4578,0.888966,0.011774,-0.00442722,179.033,358.931,125.514,0,0,0,0
36.7258,0.168043,0.160111,-9.48706,0.000402967,-0.00045866,-0.000232309,-1.80998E-05,2.49365E-05,1.17698E-05,0.457803,0.888965,0.0117752,-0.00441725,179.032,358.932,125.514,0,0,0,0
36.7518,0.180047,0.153249,-9.5035,0.000934919,0.0000735,-0.000232186,-1.79131E-05,2.47753E-05,1.21934E-05,0.457847,0.888942,0.0117453,-0.00443,179.036,358.932,125.508,0,0,0,0
36.7788,0.180047,0.146387,-9.47766,0.000934631,0.000605468,0.001896,-1.80442E-05,0.000025455,1.22184E-05,0.458044,0.888841,0.0117156,-0.00447374,179.041,358.929,125.482,0,0,0,0
36.8055,0.160842,0.166973,-9.50585,-0.000129821,0.000605386,0.000299398,-1.84001E-05,2.50973E-05,1.27162E-05,0.45805,0.888839,0.0116943,-0.00446147,179.043,358.932,125.482,0,0,0,0
36.8348,0.184848,0.173834,-9.51995,0.000402147,0.000605294,-0.000764675,-1.86201E-05,2.50482E-05,1.25698E-05,0.457837,0.888948,0.0116814,-0.00446777,179.044,358.932,125.509,0,0,0,0
36.861,0.189649,0.153249,-9.5082,-0.000129871,0.00113733,-0.00023257,-1.87662E-05,2.53602E-05,0.000012451,0.457695,0.889021,0.0116778,-0.00449364,179.046,358.93,125.527,0,0,0,0
36.8875,0.189649,0.148674,-9.51995,-0.000129776,-0.000458967,-0.000764497,-1.83324E-05,2.55717E-05,1.23867E-05,0.457769,0.888983,0.0116778,-0.00452469,179.048,358.926,125.518,0,0,0,0
36.9175,0.15364,0.162398,-9.51525,0.000933921,7.30548E-05,-0.000232361,-1.83152E-05,2.53925E-05,1.26552E-05,0.4579,0.888916,0.011631,-0.00450323,179.051,358.931,125.501,0,0,0,0
36.9438,0.184848,0.150962,-9.527,-0.000130467,7.31014E-05,0.00136378,-0.000018584,2.47919E-05,0.000012746,0.457742,0.888998,0.0116282,-0.00450726,179.052,358.931,125.521,0,0,0,0
36.97,0.175245,0.162398,-9.49646,0.000401549,0.000605069,0.000299543,-1.84807E-05,2.49404E-05,1.28147E-05,0.457579,0.889082,0.0116146,-0.00450228,179.053,358.932,125.542,0,0,0,0
36.9963,0.141637,0.157823,-9.52935,0.000933373,7.29375E-05,0.000299405,-1.84263E-05,2.45084E-05,0.000012854,0.457358,0.889196,0.0115942,-0.0044964,179.054,358.934,125.571,0,0,0,0
37.025,0.170444,0.164685,-9.5082,-0.000663046,0.000604896,0.000299234,-1.81498E-05,2.48538E-05,1.30365E-05,0.457311,0.88922,0.0116066,-0.00449191,179.053,358.934,125.577,0,0,0,0
37.0505,0.170444,0.146387,-9.51525,-0.000130838,-0.000459347,0.000831019,-1.82087E-05,2.47165E-05,1.29983E-05,0.457269,0.889242,0.0115973,-0.00447465,179.053,358.936,125.582,0,0,0,0
37.0775,0.168043,0.155536,-9.49881,0.000933228,0.00113678,0.0013628,-1.82405E-05,2.48922E-05,1.29761E-05,0.457241,0.889256,0.0115612,-0.00447559,179.056,358.938,125.586,0,0,0,0
37.1036,0.146438,0.139525,-9.55049,-0.000663016,0.000604523,0.000298571,-1.85186E-05,2.52623E-05,1.29585E-05,0.457203,0.889277,0.0115347,-0.00445264,179.058,358.942,125.591,0,0,0,0
37.1299,0.170444,0.146387,-9.49411,-0.00119503,-0.000459656,-0.000233483,-1.86954E-05,2.57608E-05,1.27022E-05,0.457222,0.889267,0.0115103,-0.00441778,179.058,358.947,125.588,0,0,0,0
37.1594,0.180047,0.157823,-9.49411,-0.000130698,-0.000991859,0.000298455,-1.88708E-05,2.54763E-05,0.000012138,0.457125,0.889317,0.0115403,-0.00442542,179.056,358.944,125.601,0,0,0,0
37.1858,0.165643,0.16926,-9.48941,0.0019974,0.000604525,0.000298448,-1.89396E-05,2.48455E-05,1.24151E-05,0.456824,0.889471,0.0115433,-0.00442795,179.055,358.944,125.639,0,0,0,0
37.2119,0.180047,0.178409,-9.51995,-0.000663131,-0.000459589,0.00029831,-1.81857E-05,2.49846E-05,1.23672E-05,0.456795,0.889486,0.0115714,-0.00441344,179.051,358.944,125.643,0,0,0,0
37.2379,0.168043,0.153249,-9.51055,0.000400998,0.00166865,0.000298303,-1.84953E-05,2.47944E-05,1.25641E-05,0.456677,0.889546,0.0115629,-0.00441376,179.052,358.945,125.658,0,0,0,0
37.2677,0.15604,0.176122,-9.5176,-0.000130877,7.22222E-05,-0.000233855,-1.83085E-05,2.46411E-05,1.29758E-05,0.456516,0.889629,0.0115855,-0.00435948,179.047,358.949,125.679,0,0,0,0
37.2939,0.168043,0.162398,-9.51055,0.000401076,0.00060419,0.000830106,-1.82985E-05,2.51074E-05,1.29641E-05,0.456544,0.889615,0.0115831,-0.00436252,179.047,358.949,125.676,0,0,0,0
37.3194,0.160842,0.148674,-9.51055,-0.000663055,0.00113609,0.000830036,-1.80377E-05,2.54081E-05,1.24677E-05,0.456756,0.889506,0.0115729,-0.00435983,179.048,358.95,125.648,0,0,0,0
37.3445,0.175245,0.166973,-9.50115,-0.00066296,7.18497E-05,0.000297785,-1.84085E-05,2.53233E-05,1.18886E-05,0.456854,0.889455,0.0115824,-0.00434603,179.047,358.951,125.636,0,0,0,0
37.3739,0.168043,0.166973,-9.49881,0.000401057,7.17584E-05,0.00136152,-1.83559E-05,2.49106E-05,1.27323E-05,0.456833,0.889466,0.0115872,-0.00432496,179.045,358.953,125.638,0,0,0,0
37.4004,0.177646,0.153249,-9.5129,-0.00119518,7.16764E-05,0.000829268,-1.80757E-05,2.50204E-05,1.25644E-05,0.456912,0.889426,0.0115973,-0.00432077,179.044,358.952,125.628,0,0,0,0
37.4265,0.170444,0.150962,-9.49646,-0.000130866,0.00113569,0.000296954,-1.81717E-05,2.45577E-05,1.24464E-05,0.456871,0.889447,0.0115974,-0.00432908,179.044,358.952,125.634,0,0,0,0
37.4528,0.172845,0.164685,-9.5317,-0.000131028,-0.000460599,-0.00023523,-1.84956E-05,2.45174E-05,1.21199E-05,0.45665,0.88956,0.0115921,-0.00433414,179.045,358.952,125.662,0,0,0,0
37.4822,0.172845,0.155536,-9.48236,0.000400813,0.000603601,0.000296712,-0.000018621,2.48434E-05,1.19037E-05,0.4563,0.88974,0.0115716,-0.00435445,179.048,358.951,125.707,0,0,0,0
37.5072,0.180047,0.146387,-9.5129,-0.000131141,-0.000460641,0.0013608,-1.87713E-05,2.52273E-05,1.17773E-05,0.456159,0.889813,0.0115617,-0.00435911,179.049,358.951,125.725,0,0,0,0
37.543,0.172845,0.141812,-9.5035,0.000932861,7.14529E-05,0.000296377,-1.83299E-05,2.57502E-05,1.19579E-05,0.456329,0.889726,0.011546,-0.00436082,179.051,358.952,125.703,0,0,0,0
37.5726,0.175245,0.148674,-9.5223,0.000932781,0.00166745,0.00136017,-1.83343E-05,2.51216E-05,1.17617E-05,0.456466,0.889656,0.0115037,-0.0043793,179.056,358.952,125.686,0,0,0,0
37.6024,0.196851,0.178409,-9.48706,0.000400588,-0.00099276,0.00135981,-1.83773E-05,0.000025307,1.23351E-05,0.456487,0.889644,0.0115473,-0.00438528,179.052,358.949,125.683,0,0,0,0
37.6287,0.148839,0.16926,-9.50115,-0.000663798,0.000603689,0.000295576,-1.83543E-05,2.50066E-05,1.25493E-05,0.45649,0.889643,0.0115366,-0.00435104,179.051,358.953,125.683,0,0,0,0
37.6548,0.165643,0.148674,-9.48941,0.0014643,0.000603607,0.000295501,-1.83371E-05,2.53376E-05,1.21964E-05,0.45656,0.889608,0.0115035,-0.00434527,179.054,358.955,125.674,0,0,0,0
37.6811,0.189649,0.141812,-9.5176,0.000399848,0.000071412,0.000295494,-1.78118E-05,2.47725E-05,1.22225E-05,0.456697,0.889538,0.0114723,-0.00436345,179.059,358.955,125.656,0,0,0,0
37.7107,0.180047,0.146387,-9.49881,0.000931561,-0.000460535,0.000827368,-1.83946E-05,0.000026042,1.19021E-05,0.457079,0.889341,0.0114551,-0.00437388,179.061,358.954,125.607,0,0,0,0
37.7371,0.170444,0.162398,-9.47061,-0.000132697,7.15591E-05,0.00135909,-1.80946E-05,2.60081E-05,1.20354E-05,0.457464,0.889144,0.0114467,-0.00437225,179.063,358.954,125.557,0,0,0,0
37.7644,0.172845,0.153249,-9.49176,0.00146355,7.14771E-05,0.00135876,-1.84253E-05,2.59764E-05,1.23564E-05,0.457736,0.889004,0.0114394,-0.00436273,179.063,358.955,125.522,0,0,0,0
37.7928,0.19205,0.153249,-9.527,0.000399111,-0.000460662,0.000294622,-1.87121E-05,0.000025949,1.26349E-05,0.457907,0.888916,0.0114113,-0.00439221,179.068,358.954,125.5,0,0,0,0
37.8185,0.172845,0.146387,-9.48706,0.000399014,7.13691E-05,-0.000237498,-1.88263E-05,2.56751E-05,1.27378E-05,0.457872,0.888934,0.011404,-0.00438306,179.068,358.955,125.504,0,0,0,0
37.8452,0.165643,0.160111,-9.48706,-0.00119716,0.000603465,0.000826783,-1.89099E-05,2.52344E-05,1.25538E-05,0.45767,0.889038,0.0114378,-0.00436279,179.063,358.956,125.53,0,0,0,0
37.8714,0.170444,0.160111,-9.5176,-0.000132905,0.00166742,-0.000237383,-1.86951E-05,2.49601E-05,1.26894E-05,0.457441,0.889156,0.0114585,-0.0043736,179.062,358.954,125.56,0,0,0,0
37.8982,0.182447,0.160111,-9.5411,0.000931161,-0.000461051,-0.00023726,-1.85552E-05,2.53079E-05,0.000012286,0.457349,0.889203,0.0114339,-0.00439336,179.065,358.953,125.572,0,0,0,0
37.9277,0.177646,0.162398,-9.49176,-0.000132952,0.000603149,-0.000769354,-1.80861E-05,2.49056E-05,0.000012273,0.457379,0.889188,0.0114574,-0.0043922,179.063,358.952,125.568,0,0,0,0
37.954,0.170444,0.150962,-9.48941,-0.000132984,7.08252E-05,0.000826783,-1.81679E-05,2.47497E-05,1.25096E-05,0.457355,0.889199,0.0114498,-0.00440526,179.064,358.951,125.571,0,0,0,0
37.9802,0.182447,0.173834,-9.50585,-0.000665065,0.000602921,-0.000237513,-1.82249E-05,0.000024648,1.24137E-05,0.457269,0.889243,0.0114742,-0.00439769,179.061,358.951,125.582,0,0,0,0
38.0105,0.182447,0.1441,-9.5176,0.00146286,-0.000461331,0.000826474,-1.84283E-05,2.49919E-05,1.26659E-05,0.457133,0.889314,0.0114112,-0.00442301,179.069,358.951,125.6,0,0,0,0
38.0375,0.180047,0.148674,-9.51055,0.000398533,7.07004E-05,0.00029416,-1.86493E-05,2.50607E-05,1.25102E-05,0.457005,0.88938,0.0113957,-0.00445902,179.072,358.949,125.616,0,0,0,0
38.0627,0.172845,0.157823,-9.51995,-0.000665596,0.00166677,0.0018901,-1.87849E-05,2.53683E-05,1.24129E-05,0.456901,0.889434,0.0114087,-0.00446129,179.071,358.948,125.63,0,0,0,0
38.0885,0.182447,0.1441,-9.5411,0.000930775,-0.00046164,-0.000238672,-1.86139E-05,2.53074E-05,1.23541E-05,0.456856,0.889456,0.01142,-0.00446045,179.069,358.947,125.635,0,0,0,0
38.1187,0.184848,0.160111,-9.51055,0.00146242,-0.000993457,0.000825252,-1.84797E-05,2.48949E-05,1.19646E-05,0.45671,0.889532,0.0114016,-0.00444098,179.07,358.951,125.654,0,0,0,0
38.1442,0.170444,0.160111,-9.50115,0.000398099,7.07489E-05,0.00135704,-1.86763E-05,2.52622E-05,1.20637E-05,0.456625,0.889575,0.0113969,-0.00443935,179.07,358.951,125.665,0,0,0,0
38.1705,0.15364,0.148674,-9.5223,0.000929989,-0.000461124,0.000824723,-1.85339E-05,2.55049E-05,1.23804E-05,0.456657,0.889559,0.0113701,-0.00442636,179.072,358.954,125.661,0,0,0,0
38.1967,0.189649,0.171547,-9.49646,0.000397779,-0.000461077,0.000292413,-1.84441E-05,2.53986E-05,1.28281E-05,0.456743,0.889515,0.0113842,-0.0044497,179.072,358.951,125.65,0,0,0,0
38.2262,0.180047,0.150962,-9.49646,0.000397505,0.000602866,0.000824098,-1.83819E-05,0.000024946,0.00001279,0.456741,0.889515,0.0113968,-0.00448728,179.073,358.946,125.65,0,0,0,0
38.2524,0.160842,0.178409,-9.47766,-0.000134639,-0.000461249,0.000291917,-1.80819E-05,2.53085E-05,1.28511E-05,0.456897,0.889435,0.0114246,-0.00444393,179.068,358.949,125.63,0,0,0,0
38.2786,0.175245,0.160111,-9.49646,-0.000134734,-0.000461202,0.000823703,-1.79037E-05,2.55349E-05,0.000012148,0.457235,0.889261,0.0114569,-0.00443743,179.065,358.947,125.586,0,0,0,0
